#OTU_ID,Kingdom,Phylum,Class,Order,Family,Genus,Species,1-100-0.22
72d723537571ea28bb265318e849839c,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11 clade,SAR11 clade bacterium,SAR11 clade bacterium,SAR11 clade bacterium,427
72e29883c546bd75169d2bee96765fe6,Bacteria,Cyanobacteria,Oxyphotobacteria,Synechococcales,Cyanobiaceae,Prochlorococcus MIT9313,Prochlorococcus MIT9313 bacterium,255
73255777cee84aeb22496a15b5127c43,Bacteria,Lentisphaerae,Oligosphaeria,SS1-B-02-17,uncultured bacterium,uncultured bacterium,uncultured bacterium,227
73748067baf6a8d8dfd693497d93c01f,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,uncultured,uncultured bacterium,153
73c926e842de7763712289194d6032b2,Bacteria,Proteobacteria,Alphaproteobacteria,Sneathiellales,Sneathiellaceae,Oceanibacterium,Oceanibacterium hippocampi,272
7491e7857b6f5609e1f76f8e96339c73,Bacteria,Marinimicrobia (SAR406 clade),Marinimicrobia (SAR406 clade) bacterium,Marinimicrobia (SAR406 clade) bacterium,Marinimicrobia (SAR406 clade) bacterium,Marinimicrobia (SAR406 clade) bacterium,Marinimicrobia (SAR406 clade) bacterium,166
74acbd9405f01ab1580436de1b7d6651,Bacteria,Acidobacteria,Subgroup 6,Subgroup 6 bacterium,Subgroup 6 bacterium,Subgroup 6 bacterium,Subgroup 6 bacterium,66
74ef5001de4ccb5d9b8e19b6a92cf904,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11 clade,SAR11 clade bacterium,SAR11 clade bacterium,SAR11 clade bacterium,52
7507dee23bb87e4ba5a157fa42902974,Bacteria,Actinobacteria,Acidimicrobiia,Actinomarinales,Actinomarinaceae,Candidatus Actinomarina,uncultured bacterium,179
752989e100f51ffaf4c5bc8a03dc15f1,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,NS5 marine group,NS5 marine group bacterium,56
758cbff411f3be3e4dc8e253bee76cea,Bacteria,Marinimicrobia (SAR406 clade),Marinimicrobia (SAR406 clade) bacterium,Marinimicrobia (SAR406 clade) bacterium,Marinimicrobia (SAR406 clade) bacterium,Marinimicrobia (SAR406 clade) bacterium,Marinimicrobia (SAR406 clade) bacterium,78
758f1de1502c6b44d9f94be04ff91d2c,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Halieaceae,Parahaliea,Ambiguous_taxa,87
75aa322ae960f3da266d0cec494d402a,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11 clade,Clade I,Ambiguous_taxa,Ambiguous_taxa,610
75c17198698229981f6f6567ab26100c,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bacteriovoracaceae,uncultured,hydrothermal vent metagenome,344
75ef78504e86deacdad26c988a2910ac,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae,Coxiella,Coxiella bacterium,151
768cadea2579bcc773862c6d2e9b3575,Bacteria,Cyanobacteria,Oxyphotobacteria,Synechococcales,Cyanobiaceae,Prochlorococcus MIT9313,Prochlorococcus MIT9313 bacterium,86
76c092e3627725674dda633ea9716795,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,Hyphomonas,Ambiguous_taxa,178
76d913f94dc9a0c6a9a9121b38d98c11,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11 clade,Clade I,Clade I bacterium,Clade I bacterium,276
770d066f5a99ef893746d37538d68f23,Bacteria,Marinimicrobia (SAR406 clade),Marinimicrobia (SAR406 clade) bacterium,Marinimicrobia (SAR406 clade) bacterium,Marinimicrobia (SAR406 clade) bacterium,Marinimicrobia (SAR406 clade) bacterium,Marinimicrobia (SAR406 clade) bacterium,325
772ac2b615bbe9f538aa0617eab76213,Bacteria,Marinimicrobia (SAR406 clade),uncultured bacterium,uncultured bacterium,uncultured bacterium,uncultured bacterium,uncultured bacterium,187
772dcd22a914292cacd667b843ba6e28,Bacteria,Marinimicrobia (SAR406 clade),Marinimicrobia (SAR406 clade) bacterium,Marinimicrobia (SAR406 clade) bacterium,Marinimicrobia (SAR406 clade) bacterium,Marinimicrobia (SAR406 clade) bacterium,Marinimicrobia (SAR406 clade) bacterium,153
777973ae374eea5faf704e43194bd1b8,Bacteria,Actinobacteria,Actinobacteria,PeM15,PeM15 bacterium,PeM15 bacterium,PeM15 bacterium,224
7795caee49d61143988f16b1884c0e24,Bacteria,Chlamydiae,Chlamydiae,Chlamydiales,Chlamydiaceae,uncultured,metagenome,140
77d8aa2df44466af9ea21494fb2138d3,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11 clade,SAR11 clade bacterium,SAR11 clade bacterium,SAR11 clade bacterium,670
77f7bcb3951e02d876bce97b15a7a5aa,Bacteria,Margulisbacteria,uncultured bacterium,uncultured bacterium,uncultured bacterium,uncultured bacterium,uncultured bacterium,18
7806aa0c269261db9b9343a24bebaa26,Bacteria,Cyanobacteria,Oxyphotobacteria,Synechococcales,Cyanobiaceae,Cyanobiaceae bacterium,Cyanobiaceae bacterium,65
7839c4ae517a9d70e853a46aeba2be0b,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,NS5 marine group,NS5 marine group bacterium,241
78a0098fcc85c427a91ef77342220436,Bacteria,Actinobacteria,Acidimicrobiia,Actinomarinales,Actinomarinaceae,Candidatus Actinomarina,Candidatus Actinomarina bacterium,7075
78b5dc854d78b6a44a15f17fff523269,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11 clade,Clade I,Clade I bacterium,Clade I bacterium,1295
791d8fed952ce6b3ece7a7b251ea6aab,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,AEGEAN-169 marine group,uncultured bacterium,uncultured bacterium,412
7a1011dfbc8b253cb0032a00e74454e9,Bacteria,Cyanobacteria,Oxyphotobacteria,Synechococcales,Cyanobiaceae,Prochlorococcus MIT9313,Ambiguous_taxa,876
7a1744364c77357118f18f188410a6a0,Bacteria,Chloroflexi,Dehalococcoidia,SAR202 clade,Ambiguous_taxa,Ambiguous_taxa,Ambiguous_taxa,660
7a9f7d4ced38fa2af59796066f6f5616,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas,Brevundimonas bacterium,88
7aad772511698be16ae05d404cd1d2e7,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhodobiaceae,Amorphus,Ambiguous_taxa,48
7ac37435ceda09f7f085dae42d066ca3,Bacteria,Margulisbacteria,uncultured marine cyanobacterium,uncultured marine cyanobacterium,uncultured marine cyanobacterium,uncultured marine cyanobacterium,uncultured marine cyanobacterium,216
7b731c782416a790f6d0b1b86d46aa5f,Bacteria,Chloroflexi,Dehalococcoidia,SAR202 clade,Ambiguous_taxa,Ambiguous_taxa,Ambiguous_taxa,2126
7b91d1d7bdfe27e5dd0cc6ee9b252de6,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11 clade,SAR11 clade bacterium,SAR11 clade bacterium,SAR11 clade bacterium,69
7be298b9158a2c1e0379d66103759f0a,Bacteria,Proteobacteria,Gammaproteobacteria,Piscirickettsiales,Piscirickettsiaceae,Candidatus Endoecteinascidia,uncultured gamma proteobacterium,131
7c120e29ef968951f2e18e25eabda2eb,Bacteria,Proteobacteria,Gammaproteobacteria,SAR86 clade,Ambiguous_taxa,Ambiguous_taxa,Ambiguous_taxa,131
7c3e4d4846ccdae43b8c0550f42f30d3,Bacteria,Proteobacteria,Gammaproteobacteria,SAR86 clade,uncultured gamma proteobacterium HF4000_19M20,uncultured gamma proteobacterium HF4000_19M20,uncultured gamma proteobacterium HF4000_19M20,204
7ca5c7c49cd02037aedba61791469bd2,Bacteria,Proteobacteria,Gammaproteobacteria,SAR86 clade,uncultured bacterium,uncultured bacterium,uncultured bacterium,478
7cabb4f21b4af8282f1723e892e73e3a,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Rhodocyclaceae,Methyloversatilis,Methyloversatilis bacterium,180
7cc89d069a1d484d706f389a7e0602db,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,AEGEAN-169 marine group,uncultured bacterium,uncultured bacterium,259
7d252938dc9274396c45a06fbe7121a4,Bacteria,Proteobacteria,Alphaproteobacteria,Parvibaculales,OCS116 clade,OCS116 clade bacterium,OCS116 clade bacterium,138
7d62719bbd080ade635ac64415a65d96,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11 clade,Clade I,Clade Ib,Ambiguous_taxa,214
7db667ab50bb864a0d76fabc24557487,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas bacterium,288
7db9825a84453d114cbea8fc55a57a62,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11 clade,SAR11 clade bacterium,SAR11 clade bacterium,SAR11 clade bacterium,285
7e179d32ea6da2432084a49aaaac6337,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11 clade,SAR11 clade bacterium,SAR11 clade bacterium,SAR11 clade bacterium,247
7e1b7bc8047168e8a1de3256f3bd6f19,Bacteria,Cyanobacteria,Oxyphotobacteria,Synechococcales,Cyanobiaceae,Prochlorococcus MIT9313,Ambiguous_taxa,132
7e1c66a754a410c3df53949ee198d45f,Bacteria,Marinimicrobia (SAR406 clade),Marinimicrobia (SAR406 clade) bacterium,Marinimicrobia (SAR406 clade) bacterium,Marinimicrobia (SAR406 clade) bacterium,Marinimicrobia (SAR406 clade) bacterium,Marinimicrobia (SAR406 clade) bacterium,85
7e3c204e94d900ebcd177ddedcffaa7d,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonadaceae bacterium,Sphingomonadaceae bacterium,7932
7e6b5cf63d65bca06fd77effc37612c7,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Magnetospiraceae,uncultured,Ambiguous_taxa,109
7e981fb2c388d0132de9bb1f52e9ae90,Bacteria,Planctomycetes,Planctomycetacia,Isosphaerales,Isosphaeraceae,Isosphaeraceae bacterium,Isosphaeraceae bacterium,138
7e9d6a44d76c66268248c175e36f0db0,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11 clade,Clade I,Clade Ib,Ambiguous_taxa,60
7ecf5df27ff1100701e22ce3394a49ea,Bacteria,Verrucomicrobia,Verrucomicrobiae,Arctic97B-4 marine group,Arctic97B-4 marine group bacterium,Arctic97B-4 marine group bacterium,Arctic97B-4 marine group bacterium,152
7f0f996f4c72a45c542d3df0874ad705,Bacteria,Planctomycetes,Planctomycetacia,Pirellulales,Pirellulaceae,uncultured,uncultured bacterium,175
7f6c0c883fc13abdd9e85799ec2d4bb1,Bacteria,Cyanobacteria,Oxyphotobacteria,Synechococcales,Cyanobiaceae,Prochlorococcus MIT9313,Ambiguous_taxa,2557
7f7463b43f54eeca33612b025968e340,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Halomonas,Halomonas bacterium,444
7fda097303c92051e93b901f30103dcd,Bacteria,Cyanobacteria,Oxyphotobacteria,Synechococcales,Cyanobiaceae,Prochlorococcus MIT9313,Prochlorococcus MIT9313 bacterium,751
8007c707a1b98cd80542b93ca122db22,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,AEGEAN-169 marine group,unidentified marine bacterioplankton,unidentified marine bacterioplankton,189
800c058602fc49b3ac7d8babb2ec47e5,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae,Coxiella,Coxiella bacterium,225
8045438d8d4ae977f4617e5b24678ded,Bacteria,Proteobacteria,Gammaproteobacteria,SAR86 clade,SAR86 clade bacterium,SAR86 clade bacterium,SAR86 clade bacterium,63
80ffe68384832077b1893c82b7abd4e6,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Spirosomaceae,Persicitalea,uncultured bacterium,41
8131f16e0b857b87d59bd31b4ba5f5da,Bacteria,Proteobacteria,Alphaproteobacteria,Parvibaculales,uncultured,Ambiguous_taxa,Ambiguous_taxa,117
816e245ca59f836cba504377a90b8e0d,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacteraceae bacterium,Rhodobacteraceae bacterium,641
81bacac464eb34e4e3a83af2b6042f80,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Magnetospiraceae,uncultured,Ambiguous_taxa,110
81f782f82ca67c0172e91db88981aae0,Bacteria,Cyanobacteria,Oxyphotobacteria,Synechococcales,Cyanobiaceae,Cyanobiaceae bacterium,Cyanobiaceae bacterium,122
82948ecc71ec48f8de3ef349dc21942c,Bacteria,Proteobacteria,Deltaproteobacteria,Oligoflexales,Oligoflexaceae,uncultured,Ambiguous_taxa,88
829d2ec2f65827f68770b6b305d0af2c,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae,Coxiella,uncultured bacterium,126
83350b91d4d73012413072e2f27795cb,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11 clade,SAR11 clade bacterium,SAR11 clade bacterium,SAR11 clade bacterium,145
8343140c8963463ec5576a015e1a6c0e,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,S25-593,uncultured alpha proteobacterium,uncultured alpha proteobacterium,98
83d010bd84f90a12e7ef60648c9fb3da,Bacteria,Proteobacteria,Gammaproteobacteria,SAR86 clade,SAR86 clade bacterium,SAR86 clade bacterium,SAR86 clade bacterium,176
83f4042b1e447794b10188d18f030854,Bacteria,Margulisbacteria,uncultured bacterium,uncultured bacterium,uncultured bacterium,uncultured bacterium,uncultured bacterium,178
84116e0fbfc1cc20a9945f057e7e2e0b,Bacteria,Proteobacteria,Gammaproteobacteria,SAR86 clade,Ambiguous_taxa,Ambiguous_taxa,Ambiguous_taxa,130
84dd7bcb561653f26a52fff1e3ee9a02,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,NS5 marine group,NS5 marine group bacterium,541
8519b76f278b77ece6ae62a370e156c4,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Pseudohongiellaceae,Pseudohongiella,Ambiguous_taxa,919
851b16eafad5f679f304b8744e5f8489,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae,Coxiella,Coxiella bacterium,172
85240d78210b6d5a343a9a064abecf4b,Bacteria,Margulisbacteria,uncultured bacterium,uncultured bacterium,uncultured bacterium,uncultured bacterium,uncultured bacterium,225
85bd7c27eabb6e262c929c63f81b517c,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Altererythrobacter,Altererythrobacter bacterium,113
860573b830c27429be2f07d9dc757c2e,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Alcanivoracaceae,Alcanivorax,uncultured Alcanivorax sp.,109
861c29e09ff3f590f0b84110ad46ef7a,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Methylobacterium,Methylobacterium bacterium,1
869f705339475de6a109979e034b6c9e,Bacteria,Proteobacteria,Deltaproteobacteria,Oligoflexales,Oligoflexaceae,uncultured,uncultured bacterium,63
86cd70d2450e3f44f4a7c543f53008ee,Bacteria,Cyanobacteria,Oxyphotobacteria,Synechococcales,Cyanobiaceae,Prochlorococcus MIT9313,Prochlorococcus MIT9313 bacterium,3341
86d6b5bf7a44d09cbc3bc10e3da4a4be,Bacteria,Proteobacteria,Deltaproteobacteria,SAR324 clade(Marine group B),uncultured SAR324 cluster bacterium,uncultured SAR324 cluster bacterium,uncultured SAR324 cluster bacterium,178
880f09ba3d25006c0205adc0836e6749,Bacteria,Marinimicrobia (SAR406 clade),uncultured marine bacterium,uncultured marine bacterium,uncultured marine bacterium,uncultured marine bacterium,uncultured marine bacterium,137
88508a440a768465e7dcea9c73e0c10d,Bacteria,Proteobacteria,Gammaproteobacteria,SAR86 clade,Ambiguous_taxa,Ambiguous_taxa,Ambiguous_taxa,86
88a029c5330590d7cf192ceee24afb90,Bacteria,Proteobacteria,Gammaproteobacteria,SAR86 clade,Ambiguous_taxa,Ambiguous_taxa,Ambiguous_taxa,55
88fbdc2700d41cb1a981a78cae02d378,Bacteria,Gemmatimonadetes,BD2-11 terrestrial group,Ambiguous_taxa,Ambiguous_taxa,Ambiguous_taxa,Ambiguous_taxa,175
894f63edbf55998c4f57112c5cc679d0,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium bacterium,34
8991fd8def1bf2dcc373c7080e2240fc,Bacteria,Proteobacteria,Gammaproteobacteria,Ectothiorhodospirales,Ectothiorhodospiraceae,uncultured,Ambiguous_taxa,114
89d25bb5e8b48e88916100cebce95455,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Cyclobacteriaceae,Marinoscillum,uncultured marine bacterium,239
8a37ba534383dc2241cce72457f1145e,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11 clade,SAR11 clade bacterium,SAR11 clade bacterium,SAR11 clade bacterium,1
8a43fc2f10136e604d3ff1e946eca193,Bacteria,Marinimicrobia (SAR406 clade),Marinimicrobia (SAR406 clade) bacterium,Marinimicrobia (SAR406 clade) bacterium,Marinimicrobia (SAR406 clade) bacterium,Marinimicrobia (SAR406 clade) bacterium,Marinimicrobia (SAR406 clade) bacterium,322
8aadcd8666f3b550cb434448e0895f8a,Bacteria,Proteobacteria,Gammaproteobacteria,SAR86 clade,uncultured marine bacterium,uncultured marine bacterium,uncultured marine bacterium,137
8ac628f6dec4466b545bb4795c22908a,Bacteria,Proteobacteria,Gammaproteobacteria,SAR86 clade,Rhodobacteraceae bacterium REDSEA-S29_B10,Rhodobacteraceae bacterium REDSEA-S29_B10,Rhodobacteraceae bacterium REDSEA-S29_B10,137
8af3dee3f2a90fc47e6b37adf16bd347,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae,Coxiella,uncultured bacterium,100
8b4f5a3c8644c7342d52e465efb6afac,Bacteria,Cyanobacteria,Oxyphotobacteria,Synechococcales,Cyanobiaceae,Prochlorococcus MIT9313,Ambiguous_taxa,336
8b529531ce410ae47e3c223dc22f9a4e,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,AEGEAN-169 marine group,Ambiguous_taxa,Ambiguous_taxa,161
8bbcf048be9561d00c6ed8f597643925,Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Ambiguous_taxa,40
8bf2687ea2b5cdd5427e958cca315ea0,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11 clade,SAR11 clade bacterium,SAR11 clade bacterium,SAR11 clade bacterium,2
8c14284152260668849dd8b0f955f95a,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,NS5 marine group,hydrothermal vent metagenome,7204
8c4a1304841e05053fc25a333d267491,Bacteria,Proteobacteria,Gammaproteobacteria,UBA10353 marine group,Ambiguous_taxa,Ambiguous_taxa,Ambiguous_taxa,69
8cdd2f95256c93c7223f6b88ce25a092,Bacteria,Bacteroidetes,Rhodothermia,Balneolales,Balneolaceae,Balneola,Balneola bacterium,220
8d13a21c6fa4455824b63ed8431a8141,Bacteria,Actinobacteria,Acidimicrobiia,Actinomarinales,Actinomarinaceae,Candidatus Actinomarina,Candidatus Actinomarina bacterium,4634
8d2293cedcbd19f9e4028a1593fb88cc,Bacteria,Actinobacteria,Acidimicrobiia,Microtrichales,Microtrichaceae,Sva0996 marine group,Ambiguous_taxa,10559
8e1920bd9ee71dec52c466aac7c4781e,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11 clade,SAR11 clade bacterium,SAR11 clade bacterium,SAR11 clade bacterium,80
8e6239460c9ffc49c6b2635a7510ca76,Bacteria,Marinimicrobia (SAR406 clade),uncultured marine bacterium,uncultured marine bacterium,uncultured marine bacterium,uncultured marine bacterium,uncultured marine bacterium,97
8ef25434f0f7f6369d7aab50ee6ecc29,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11 clade,Clade I,Clade I bacterium,Clade I bacterium,409
8f2a9ee4af880c70fa4c1639ab060eb2,Bacteria,Proteobacteria,Gammaproteobacteria,KI89A clade,Ambiguous_taxa,Ambiguous_taxa,Ambiguous_taxa,301
8f6bb26db6d3ca3e3832d3d8ba6d6d64,Bacteria,Marinimicrobia (SAR406 clade),uncultured marine bacterium,uncultured marine bacterium,uncultured marine bacterium,uncultured marine bacterium,uncultured marine bacterium,86
8fce032d53639ff77b547497fe3cfe37,Bacteria,Proteobacteria,Alphaproteobacteria,Parvibaculales,OCS116 clade,OCS116 clade bacterium,OCS116 clade bacterium,38
90200234735fc1318334b124e714275f,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,NS5 marine group,NS5 marine group bacterium,407
90bd1edc471fb62725cfce49b6d77b45,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,uncultured,uncultured Rhodobacteraceae bacterium,1133
90fe265b56e41f38fa28a8dbbbfa12f7,Bacteria,Actinobacteria,Acidimicrobiia,Microtrichales,Microtrichaceae,Sva0996 marine group,Ambiguous_taxa,3966
912dc151e3ecdf57069e8103e82ca984,Bacteria,Cyanobacteria,Oxyphotobacteria,Synechococcales,Cyanobiaceae,Prochlorococcus MIT9313,Prochlorococcus MIT9313 bacterium,102
918a4f744b7ff4b40b33e4a714fe6e2b,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Spirosomaceae,Persicitalea,uncultured bacterium,880
91dc0611c364e3a28a2cc66a14d243c4,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,S25-593,Ambiguous_taxa,Ambiguous_taxa,158
91e4afc3c59afd8994cd04ce92dbea0b,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11 clade,Clade I,Clade I bacterium,Clade I bacterium,122
9216e7110093160e00f383ea5b801afc,Bacteria,Proteobacteria,Gammaproteobacteria,SAR86 clade,SAR86 clade bacterium,SAR86 clade bacterium,SAR86 clade bacterium,231
927492314532370c238888c4a40ce296,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methyloligellaceae,Methyloceanibacter,Methyloceanibacter bacterium,114
92acb447ea0876f37f3b0994149214e3,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,AEGEAN-169 marine group,uncultured bacterium,uncultured bacterium,181
92fb114641e27921122496428e2ef0dd,Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Ambiguous_taxa,30
93a1f4ab574ac1f7958598103851272d,Bacteria,Marinimicrobia (SAR406 clade),Marinimicrobia (SAR406 clade) bacterium,Marinimicrobia (SAR406 clade) bacterium,Marinimicrobia (SAR406 clade) bacterium,Marinimicrobia (SAR406 clade) bacterium,Marinimicrobia (SAR406 clade) bacterium,65
93c29d676bf521ede68f27a9c8906fef,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11 clade,SAR11 clade bacterium,SAR11 clade bacterium,SAR11 clade bacterium,53
93e1e250e143576d995c80e4fbf7358a,Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Thiotrichaceae,uncultured,uncultured marine bacterium,92
94218ef75f2765e62e244707004d2095,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,NS5 marine group,NS5 marine group bacterium,70
946834e6193ceee5fb8dc5773ee7fdda,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11 clade,Clade I,uncultured,uncultured bacterium,109
948f9169950df128c2fee9938c4d655b,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Xanthobacteraceae bacterium,Xanthobacteraceae bacterium,546
94f222781dae77d265c798b17b6aa8d8,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11 clade,Clade I,Clade I bacterium,Clade I bacterium,2536
9502e725b87e0e9c2ee58b624b7f6dd1,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,uncultured,uncultured bacterium,213
95b69504e48f4fbc3d481920851f50d6,Bacteria,Chloroflexi,Dehalococcoidia,SAR202 clade,Ambiguous_taxa,Ambiguous_taxa,Ambiguous_taxa,622
95b95d56ccb7282becee14f5fa4cd969,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11 clade,SAR11 clade bacterium,SAR11 clade bacterium,SAR11 clade bacterium,862
96185648b320edbbe16f2ada4252db74,Bacteria,Cyanobacteria,Oxyphotobacteria,Synechococcales,Cyanobiaceae,Cyanobiaceae bacterium,Cyanobiaceae bacterium,170
96a85a923423ce9e09d4053b28c1e8e9,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11 clade,Clade I,Clade I bacterium,Clade I bacterium,621
96cb8e910fda2fd27cc3942ec52a9532,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodovibrionales,Kiloniellaceae,uncultured,uncultured bacterium,73
9700db7bd25a76da718c1f8eb2ccf030,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Methylophilaceae,OM43 clade,OM43 clade bacterium,281
975bf5520909df1a4b678f476e0f908d,Bacteria,Cyanobacteria,Oxyphotobacteria,Synechococcales,Cyanobiaceae,Cyanobiaceae bacterium,Cyanobiaceae bacterium,945
97a13b2e28ba248995bb267e2276f3f5,Bacteria,Proteobacteria,Gammaproteobacteria,SAR86 clade,Ambiguous_taxa,Ambiguous_taxa,Ambiguous_taxa,39
97bb8c2f317d1b3999bfefc5b60d683e,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11 clade,Clade I,Clade Ib,Ambiguous_taxa,53
97c085696038dd0c7d2bb384dc585def,Bacteria,Proteobacteria,Gammaproteobacteria,SAR86 clade,SAR86 clade bacterium,SAR86 clade bacterium,SAR86 clade bacterium,57
98101f38e5eeebb8db723589d90dc7c6,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11 clade,SAR11 clade bacterium,SAR11 clade bacterium,SAR11 clade bacterium,219
9816d990eecdd857387a473716c1c6f9,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Pseudohongiellaceae,Pseudohongiella,Pseudohongiella bacterium,204
986a3dbc2f3e44c22467b760c26f5bde,Bacteria,Actinobacteria,Acidimicrobiia,Microtrichales,Microtrichaceae,Sva0996 marine group,uncultured bacterium,92
98f5a8f3d371c107289a07c2366c41f3,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11 clade,Clade II,Clade II bacterium,Clade II bacterium,158
992ee054f675f0f4f5219c9812f36240,Bacteria,Proteobacteria,Gammaproteobacteria,KI89A clade,Ambiguous_taxa,Ambiguous_taxa,Ambiguous_taxa,122
99434b4c484cde2e35fb002a423e3f09,Bacteria,Proteobacteria,Deltaproteobacteria,SAR324 clade(Marine group B),uncultured SAR324 cluster bacterium,uncultured SAR324 cluster bacterium,uncultured SAR324 cluster bacterium,67
99740e4791f201ec3b211036347242e4,Bacteria,Proteobacteria,Gammaproteobacteria,UBA10353 marine group,UBA10353 marine group bacterium,UBA10353 marine group bacterium,UBA10353 marine group bacterium,113
9982f1c35d7c8e4d0f64b966957a2a2b,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Magnetospiraceae,Magnetospira,Magnetospira bacterium,218
999a495598d88d4c9c01f5bf42b73201,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Marinobacteraceae,Marinobacter,Marinobacter bacterium,87
